V2,V3,V4,V5,V6,V7,V8,
1270,1320,0.681331902,0.639952949,0.775694998,0.879557573,25,25
1270,1322,0.686945938,0.923848262,-0.008434021,0.88961729,25,25
1270,1455,0.97533692,0.886477845,0.926212698,0.966450786,25,27
1270,1579,0.902456966,0.901301729,0.94487134,0.908513029,25,28
1270,1585,0.839063115,0.736147077,0.881054655,0.002386132,25,28
1270,1595,0.684259258,0.002030007,0.000944902,0.636832362,25,29
1270,1806,0.885401958,0.838097052,0.789550268,0.700691625,25,31
1271,1272,0.891148062,0.586138555,-0.008878359,0.503630166,25,25
1271,1274,0.828734195,0.846436829,0.839607714,0.721342586,25,25
1271,1276,0.009303082,0.893392074,0.588614942,0.70570866,25,25
1271,1278,0.891409531,0.918734378,0.908045419,0.965826754,25,25
1271,1284,0.851578674,0.706402452,0.908613945,0.00782865,25,25
1271,1285,0.951313809,0.784415189,0.880589073,0.701461331,25,25
1271,1287,0.940742199,0.862587643,0.908342455,0.969785366,25,25
1271,1288,0.561532672,0.842556589,0.014515372,0.703343098,25,25
1271,1289,0.869587759,0.539923118,0.923679577,0.00090023,25,25
1271,1291,0.839155406,0.818473659,0.84739996,0.828414654,25,25
1271,1292,-0.013646514,0.61597375,0.71867801,0.017828029,25,25
1271,1294,0.87359785,0.713668395,0.909909055,0.717431884,25,25
1271,1295,0.876438632,0.652997096,0.85870097,0.919252906,25,25
1271,1306,0.869832611,0.804920142,0.012312123,-0.019265572,25,25
1271,1312,0.919602094,0.986115283,0.924691971,0.95456327,25,25
1271,1314,0.790219933,0.706788194,0.890668375,0.928197314,25,25
1271,1316,0.939133448,0.863101195,0.962087252,0.901758912,25,25
1271,1318,-0.011539662,0.626803068,0.004454753,-0.011931717,25,25
1271,1319,0.803040752,0.964515871,0.773837408,0.681229418,25,25
1271,1321,0.951948679,0.964301141,0.867546419,0.921628424,25,25
1272,1274,0.777577823,0.80517409,0.859920408,0.560047048,25,25
1272,1277,0.854175666,0.923799698,0.84936974,0.681443151,25,25
1272,1279,0.790757415,0.868935259,0.950109529,0.888871565,25,25
1272,1282,0.860351073,0.639596639,0.503455367,0.749973722,25,25
1272,1283,0.572827241,0.763643596,0.001723239,0.692296322,25,25
1272,1284,0.639796837,-0.00781974,0.601551965,-0.001382456,25,25
1272,1285,0.572839533,0.726041835,0.862808117,0.889364978,25,25
1272,1286,-0.017743769,-0.001714965,-0.011625947,0.01657128,25,25
1272,1296,-0.001762914,0.827760005,0.017559588,0.679053197,25,25
1272,1298,0.954638671,0.856187078,0.936886649,0.885639329,25,25
1272,1303,0.861781768,0.877759573,0.894253875,0.619426677,25,25
1272,1305,0.902621683,0.886101043,0.584982123,0.745239478,25,25
1272,1308,0.869768146,0.682910437,0.691782538,0.815839932,25,25
1272,1313,0.777977076,0.869248171,0.837037712,0.967786472,25,25
1272,1315,0.847706277,0.919435576,0.70865915,0.965370632,25,25
1272,1317,0.003440348,0.869670118,0.7022366,0.51077459,25,25
1272,1328,0.773620818,0.847714065,0.897227924,0.8737212,25,26
1272,1412,0.936552041,0.955623194,0.945696526,0.96292861,25,27
1272,1451,0.67979475,0.792139544,0.75374692,0.973602587,25,27
1272,1505,0.872250607,0.902334732,0.685124997,0.75610726,25,28
1272,1517,0.690012309,0.929467114,0.941860374,0.719127975,25,28
1273,1277,0.56258643,0.722769173,0.590953916,0.019145832,25,25
1273,1279,0.839246911,0.878472446,0.923148408,0.974501246,25,25
1273,1283,0.988306528,0.931209788,0.957312135,0.998859002,25,25
1273,1284,-0.006283521,-0.000139983,0.574709537,0.559764666,25,25
1273,1285,0.53591691,0.933968202,0.697572015,0.80096554,25,25
1273,1286,0.983303203,0.979359724,0.924418765,0.951068069,25,25
1273,1291,0.645552106,0.572319643,0.868648242,0.943287505,25,25
1273,1292,0.547772051,0.832023759,0.723250812,0.83878382,25,25
1273,1295,0.627365024,0.872712212,0.852316104,0.844181887,25,25
1273,1301,-0.012160171,0.014238469,0.01624362,0.739133893,25,25
1273,1304,0.858940752,0.752090387,0.67765903,0.627751214,25,25
1273,1305,0.009447793,0.003539264,0.019020485,-0.018865282,25,25
1273,1308,0.908674305,0.876339543,0.845541573,0.811374285,25,25
1273,1309,0.802264322,0.75658649,0.937959276,0.939550163,25,25
1273,1316,0.96906031,0.888236776,0.855836484,0.712829517,25,25
1273,1317,0.844531626,0.728097184,0.923543754,0.892459316,25,25
1273,1318,0.517096001,0.567213021,0.492507809,0.771366375,25,25
1273,1319,0.655005185,0.519835807,0.925691028,-0.003500519,25,25
1273,1820,-0.009435972,0.825419522,0.011835522,0.009886377,25,31
1273,1983,0.684419318,0.955693324,0.728179,0.762943345,25,32
1274,1280,0.959381281,0.902783921,0.791710763,0.881998407,25,25
1274,1287,0.706202257,0.778775236,0.755920576,0.780436976,25,25
1274,1288,0.850133307,0.750403708,0.905703566,0.944120661,25,25
1274,1290,0.936524412,0.928555356,0.826851636,0.90000716,25,25
1274,1294,0.547235031,-0.004886865,0.909188247,0.890826791,25,25
1274,1295,0.85485054,0.690707208,0.819461949,0.811761158,25,25
1274,1296,0.970226743,0.916180001,0.890237886,0.903057325,25,25
1274,1297,0.941282783,0.91082575,0.964381899,0.80699686,25,25
1274,1299,0.707209285,0.629346984,0.010458464,0.561379281,25,25
1274,1300,0.693538855,0.006662883,-0.015941702,0.545986531,25,25
1274,1301,0.740639364,0.776531602,0.811355033,0.831577289,25,25
1274,1303,0.869269507,0.776168432,0.627662799,0.710494707,25,25
1274,1304,0.909149334,0.887774268,0.746528874,0.705821845,25,25
1274,1305,0.916184373,0.93156666,0.859566835,0.808532561,25,25
1274,1307,0.716222891,0.620024298,0.816231799,0.65159469,25,25
1274,1312,0.785880492,0.741874925,0.888675954,0.960090415,25,25
1274,1316,0.914974563,0.890334037,0.924170528,0.913795696,25,25
1274,1317,0.85504503,0.526729098,0.779277855,0.820343923,25,25
1274,1318,0.826382846,0.793750487,0.927291083,0.958838065,25,25
1274,1319,0.718585486,0.788527409,0.599091057,0.778977418,25,25
1274,1321,-0.006274436,-0.001029351,0.559171869,0.005687656,25,25
1274,1428,-0.017319569,0.904839324,0.617518584,-0.012057252,25,27
1274,1713,0.00829719,0.001624336,-0.013868774,-0.006573016,25,30
1274,1751,0.883636442,0.956586315,0.92880728,0.909266621,25,30
1274,1880,0.913069103,0.721076013,0.839513317,0.50682085,25,31
1275,1276,0.929361334,0.892621831,1.009856613,0.899516292,25,25
1275,1277,0.663404828,0.683817815,0.82486925,0.591241352,25,25
1275,1278,0.925591975,0.75574695,0.930760828,0.748181166,25,25
1275,1280,0.777730778,0.515954974,0.917248931,0.962389424,25,25
1275,1281,0.640847375,0.859164798,0.82575962,0.888066054,25,25
1275,1284,-0.001293739,0.615807507,-0.014555376,0.612887639,25,25
1275,1292,0.597101942,0.70210806,0.859786386,0.912975804,25,25
1275,1293,0.856125242,0.515880034,0.676721308,0.532121855,25,25
1275,1301,0.516812262,0.532749756,0.664769599,0.519381162,25,25
1275,1303,0.84977956,0.560341232,0.017817081,0.844989224,25,25
1275,1305,0.762734239,0.011278184,0.000218427,0.581517648,25,25
1275,1307,0.877676256,0.927077683,0.550229926,0.942505523,25,25
1275,1308,0.753458678,0.792533957,0.001037949,0.696665866,25,25
1275,1311,0.567102672,0.578290541,0.546468131,0.71186304,25,25
1275,1312,0.963312017,0.662555292,0.842038917,0.7078451,25,25
1275,1313,0.947080995,0.956000432,0.842943819,0.814245857,25,25
1275,1314,0.706240672,0.850487897,0.895874561,0.502583511,25,25
1275,1318,0.891388219,0.791745559,0.756536213,0.939526179,25,25
1275,1319,0.757536671,0.713256832,0.759434,0.757737793,25,25
1275,1320,0.614852008,0.014239816,0.821409134,0.628730392,25,25
1275,1769,0.908448917,0.937252984,0.733961075,0.903645295,25,30
1275,1782,0.529724418,0.880639544,0.930546597,0.787920819,25,31
1275,1878,0.965892583,0.821875408,0.814524115,0.848587899,25,31
1276,1277,0.909020788,0.851457601,0.880405693,0.907752978,25,25
1276,1280,0.913715068,0.639179946,0.625505135,0.778041747,25,25
1276,1283,0.862717761,0.953445613,0.942657993,0.698765626,25,25
1276,1286,0.960108085,0.949546162,0.855616327,0.939639115,25,25
1276,1289,0.924396066,0.988535544,0.879076447,0.928476442,25,25
1276,1291,0.543836712,0.593307653,0.599545065,0.783919007,25,25
1276,1292,0.825124877,0.51781471,0.003935351,-0.001906141,25,25
1276,1293,0.839345485,0.774207514,0.876419458,0.567171445,25,25
1276,1294,0.880333081,0.919134483,0.934383035,0.927169733,25,25
1276,1295,0.674093597,0.923800361,0.64743269,0.880870667,25,25
1276,1296,0.93650771,0.907323818,0.965319595,0.83406913,25,25
1276,1298,0.8798888,0.64458292,0.508252874,0.002542594,25,25
1276,1302,0.727512186,0.780342341,0.721274004,0.622765534,25,25
1276,1303,0.823085292,0.651377398,0.759381858,0.839629227,25,25
1276,1304,0.9909399,0.934695497,0.88959564,0.833535944,25,25
1276,1305,0.658562988,0.92114954,0.922769013,0.851019078,25,25
1276,1306,0.900997104,0.769550645,0.941089231,0.908893382,25,25
1276,1307,0.842346295,0.741763554,0.926797475,0.7955071,25,25
1276,1308,0.748131725,0.822714955,0.773010064,0.771766733,25,25
1276,1310,0.762454928,0.588193143,0.651971668,0.79399735,25,25
1276,1311,-0.000977649,0.710068213,0.715576116,0.595618405,25,25
1276,1313,0.781970352,0.693336408,0.918253133,0.730122405,25,25
1276,1316,0.881834154,0.840698396,0.859833285,0.806591823,25,25
1276,1318,0.774154547,0.781985178,0.657162532,0.003487547,25,25
1276,1319,0.711175082,0.966210118,0.891929647,0.805479242,25,25
1276,1427,0.848198394,0.626377138,0.956813468,0.650855299,25,27
1276,1497,0.958075263,0.928160431,0.984807515,0.938057857,25,27
1276,1532,0.884411538,0.814252249,0.795331723,0.515521065,25,28
1277,1280,0.633977582,0.606666349,0.525310313,0.71610045,25,25
1277,1285,-0.00091874,0.804094691,0.561708358,0.008126706,25,25
1277,1286,0.880243451,0.930338156,0.804098153,0.944206148,25,25
1277,1295,0.770536483,0.919563008,0.539076691,0.839758374,25,25
1277,1297,0.751841216,0.789190965,0.935876679,0.882320064,25,25
1277,1298,0.888389315,0.934143354,0.950628915,0.972485101,25,25
1277,1305,0.866536504,0.85289299,0.78086723,0.960591542,25,25
1277,1310,0.896351194,0.769105389,0.853231308,0.629536281,25,25
1277,1311,0.551185821,0.900453706,0.851440733,0.765866137,25,25
1277,1315,0.690282708,0.628682986,0.55755999,0.798984254,25,25
1277,1316,-0.002439772,0.725097612,0.929939888,0.936093982,25,25
1277,1317,0.848445315,0.833701947,0.840512451,0.96646428,25,25
1277,1318,0.847855713,0.874572153,0.909723969,0.888063799,25,25
1277,1319,-0.008992047,0.761142136,0.667609646,0.536925452,25,25
1277,1610,0.95075752,0.901359198,0.921301285,0.941288362,25,29
1277,1672,0.70903019,0.814095741,0.704156361,0.860689791,25,29
1277,1862,0.929184172,0.84782975,0.841183995,0.908077431,25,31
1278,1281,0.645123355,0.852167858,0.807896681,0.681651431,25,25
1278,1282,0.918705364,0.941552916,0.966934783,0.969783494,25,25
1278,1283,0.66003333,0.622119606,0.831389534,0.812130423,25,25
1278,1284,0.881876696,0.696746887,0.610982265,0.873677028,25,25
1278,1285,0.537636719,-0.018437155,0.834972134,0.016548966,25,25
1278,1287,0.670742781,0.50824302,0.897132226,0.596112052,25,25
1278,1290,0.923306537,0.92622053,0.925372657,0.842054838,25,25
1278,1292,0.655300278,0.5887271,0.814402061,0.560588222,25,25
1278,1293,-0.010371822,-0.00691628,0.698156929,0.531621538,25,25
1278,1295,0.808969735,0.776303074,0.930481191,0.980623384,25,25
1278,1296,0.944572049,0.956074993,0.94396999,0.878047576,25,25
1278,1297,0.901682372,0.952504833,0.946944191,0.877678174,25,25
1278,1298,-0.006510764,0.78354484,0.000716864,0.523718953,25,25
1278,1300,0.821669652,-0.015310709,0.782993726,0.973183246,25,25
1278,1302,0.962820579,0.953877346,0.824869323,0.96619299,25,25
1278,1303,0.845412373,0.702653418,0.63714901,0.867916264,25,25
1278,1304,-0.015094285,0.866005644,0.589263479,0.645257561,25,25
1278,1308,0.871376968,-0.015080499,0.799856916,0.609010142,25,25
1278,1309,-0.006650871,0.76475339,0.520158022,0.627082752,25,25
1278,1310,0.545136095,0.700838236,0.832918284,0.757569227,25,25
1278,1311,0.936675078,0.808013077,0.75188717,0.795548204,25,25
1278,1314,0.927278095,0.91410287,0.942656199,0.800291337,25,25
1278,1316,0.869928062,0.837747353,0.904784073,0.938813635,25,25
1278,1318,0.000728686,-0.010329194,-0.014698666,0.610572435,25,25
1278,1322,0.883603345,0.866779247,0.800503943,0.790561654,25,25
1278,1507,0.721043458,0.795468753,0.708649587,0.611041316,25,28
1278,1510,0.922732028,0.680719883,0.546007724,0.003585741,25,28
1278,1528,0.921010915,0.974659231,0.949121322,0.954323955,25,28
1278,1544,0.721272701,0.871934512,0.744675706,0.714068107,25,28
1278,1725,0.691591461,0.715145029,0.732918008,0.745737271,25,30
1278,1756,0.637148976,0.787280773,0.856559731,0.920896267,25,30
1278,1994,0.668694913,0.004160896,0.780919143,0.73183088,25,32
1278,2000,0.863579598,0.875272165,0.973825998,0.708111587,25,32
1279,1281,0.719158737,0.804937223,0.52805605,-0.005558947,25,25
1279,1282,0.009703507,0.845018942,0.668862708,0.76556462,25,25
1279,1290,0.873707823,0.848311391,0.604058918,0.916373357,25,25
1279,1291,0.815755572,0.936832462,0.803572899,0.864178512,25,25
1279,1294,0.503348004,0.776107022,0.91417063,-0.006857403,25,25
1279,1298,0.68989607,0.905610058,0.909554573,0.952351644,25,25
1279,1302,0.753903748,0.994801708,0.954520806,0.870970181,25,25
1279,1310,0.812601795,0.912854259,0.812932961,0.745433565,25,25
1279,1314,0.87618175,0.95196996,0.813092932,0.832359757,25,25
1279,1316,0.778134195,0.901118976,0.819716167,0.889619712,25,25
1279,1320,0.862482853,0.535026175,0.911243125,0.82926552,25,25
1279,1429,0.685991521,-0.018825009,0.845595026,0.728028613,25,27
1279,1727,0.86366531,0.95943931,0.913697015,0.90777761,25,30
1279,1935,0.734169219,0.606513512,0.61343237,-0.019017427,25,32
1280,1281,0.92130589,0.945475158,0.958489895,0.844263428,25,25
1280,1282,0.91735255,0.792666816,0.809157223,0.822018534,25,25
1280,1285,0.837033224,0.912366058,0.917335758,0.943650997,25,25
1280,1287,0.809171846,0.754313984,0.880884885,0.713897626,25,25
1280,1289,0.954865833,0.911439661,0.835092089,0.761230498,25,25
1280,1291,0.827056079,0.829443416,0.873215991,0.51714672,25,25
1280,1292,0.652713646,0.845064941,0.804410969,0.839317289,25,25
1280,1294,0.599031694,0.8286747,0.876034031,0.974493147,25,25
1280,1295,0.92306552,0.899433672,0.962824715,0.942523013,25,25
1280,1296,-0.000656954,0.753492864,0.80954442,0.700648058,25,25
1280,1297,0.720576053,0.878693151,0.838626528,0.863662714,25,25
1280,1298,0.957548108,0.774529553,0.88658407,0.833939229,25,25
1280,1301,0.945573798,0.990913245,0.943259654,0.883584844,25,25
1280,1304,0.809587154,0.772895017,0.852034479,0.77265566,25,25
1280,1305,0.73608391,0.739483235,0.863456398,0.931741711,25,25
1280,1306,0.979130249,0.79641757,0.899733789,0.905183551,25,25
1280,1310,0.927530614,0.930714327,0.873171341,0.738522987,25,25
1280,1313,0.904768515,0.762902079,0.948356324,0.874046801,25,25
1280,1316,0.913036071,0.848269017,0.968217185,0.872025174,25,25
1280,1317,0.799455359,0.546504265,0.914749215,0.712729799,25,25
1280,1319,0.967422727,0.780538789,0.622965282,0.825739019,25,25
1280,1322,0.968819138,0.807777402,0.987049158,0.964872596,25,25
1280,1402,0.619592424,0.678695657,-0.016016173,0.537940794,25,26
1280,1736,0.971374538,0.857596963,0.815177189,0.85320909,25,30
1280,1839,0.972654861,0.87049534,0.883118442,0.880311952,25,31
1280,1912,0.645413282,0.737697439,0.517111684,-0.002327474,25,32
1280,1935,0.675144023,-0.010343157,0.789937881,0.76233621,25,32
1281,1285,0.835505351,0.810054599,0.876460528,0.944753565,25,25
1281,1289,0.627320637,0.753873524,0.602102366,0.687098555,25,25
1281,1290,0.931746083,0.686084671,0.849392596,0.827707106,25,25
1281,1291,0.791683362,0.913359903,0.790905047,0.881029073,25,25
1281,1295,0.756692555,-0.019022105,-0.010304354,0.77686984,25,25
1281,1299,0.824854477,0.633039852,0.894467987,0.769438235,25,25
1281,1301,0.847760423,0.805473123,0.942188158,0.895717165,25,25
1281,1304,0.922806284,0.963717174,0.878235769,0.89136558,25,25
1281,1305,0.934519061,0.967024037,0.925650268,0.88749437,25,25
1281,1306,0.650401825,0.667275981,0.961587026,0.87765512,25,25
1281,1310,0.771849704,0.754791877,0.744698471,-0.010685004,25,25
1281,1313,-0.002169238,0.017251264,0.702488698,0.570925621,25,25
1281,1322,0.731371126,0.872758563,0.698340391,0.868725189,25,25
1281,1323,0.730021096,0.799427366,0.73200539,0.546500649,25,25
1281,1382,0.540834748,0.654196284,0.607653309,0.671422303,25,26
1281,1585,0.96777887,0.818276933,0.805371973,0.578796384,25,28
1281,1782,0.545713836,0.755612411,0.744403375,0.870132171,25,31
1281,1997,0.906176314,0.909310834,0.938986744,0.512575063,25,32
1282,1290,0.809626105,0.844014735,0.936984629,0.676840767,25,25
1282,1291,0.571825758,0.722767819,0.703849125,0.779942607,25,25
1282,1294,0.807860303,0.869599506,0.8328056,0.795345722,25,25
1282,1296,-0.000894041,-0.00881996,-0.013597301,-0.00855528,25,25
1282,1300,0.808475407,0.932396138,0.809824767,0.941337974,25,25
1282,1305,0.819363501,0.96235713,0.884568339,0.927404988,25,25
1282,1307,0.605993703,0.605866666,0.598951576,-0.007989137,25,25
1282,1310,0.7440347,0.529743279,0.579559399,0.812985404,25,25
1282,1311,0.848568547,0.569486793,0.596147005,0.764026303,25,25
1282,1313,0.000263199,0.72370785,0.001511679,0.749429432,25,25
1282,1314,0.845508425,0.916837903,0.800322649,0.847141399,25,25
1282,1320,0.011308763,0.697362701,0.017577327,0.007485599,25,25
1282,1345,0.582410241,0.010201659,0.865232749,0.61493775,25,26
1282,1412,-0.014684781,0.599737389,0.933286766,0.782127136,25,27
1282,1559,-0.010832473,0.680865047,0.922313344,0.971171693,25,28
1282,1609,0.927041436,0.896906475,0.849301603,0.841081865,25,29
1282,1852,0.973762528,0.971576873,0.889730743,0.933064125,25,31
1283,1291,0.704582187,0.952298262,0.860681518,0.920384261,25,25
1283,1293,0.828994816,0.553883693,0.747087156,0.769112507,25,25
1283,1294,0.698442429,0.941983643,0.704138062,0.641460197,25,25
1283,1296,0.834504279,0.927941036,0.963936487,0.849406046,25,25
1283,1297,0.898943515,-0.016908742,0.575321809,0.713274573,25,25
1283,1299,0.613370136,0.980687696,0.975849273,0.911136436,25,25
1283,1303,0.64305179,0.868100523,0.788846193,0.652471999,25,25
1283,1305,0.910179288,0.774872947,0.884121436,0.675388999,25,25
1283,1309,0.801834173,0.988746763,0.938580498,0.95433612,25,25
1283,1310,0.702154795,0.797866385,0.011640959,0.602690023,25,25
1283,1312,0.945833218,0.895735959,0.922992972,0.819431275,25,25
1283,1316,0.589606367,0.779837916,0.829920832,0.912253255,25,25
1283,1317,0.842438384,0.857076521,0.858536924,0.875837145,25,25
1283,1319,0.557082872,0.670153404,0.505356076,0.684430146,25,25
1283,1332,0.680397462,0.891309829,0.750864705,0.501687543,25,26
1283,1495,0.640760083,0.548659535,-0.000325389,-0.008026628,25,27
1283,1666,0.93108159,0.69633928,0.875068141,0.921895513,25,29
1283,1721,0.640715189,0.508326486,0.785355856,0.690452048,25,30
1283,1735,0.92993748,0.910255712,0.802041807,0.921201063,25,30
1283,1922,0.75271425,0.719923935,0.736211231,0.78647699,25,32
1283,1942,-0.018499321,0.846457964,0.524428476,0.932145922,25,32
1284,1285,0.642469514,-0.000586576,-0.01269591,0.790199006,25,25
1284,1288,0.88667014,0.973972626,0.705343503,0.940623054,25,25
1284,1290,0.009776357,0.695985224,0.771653496,0.016793278,25,25
1284,1292,0.902509613,0.759679009,0.704718347,0.720329253,25,25
1284,1293,0.868285058,0.639490786,0.914734906,0.625665018,25,25
1284,1294,0.854428147,0.916148537,0.954694248,0.91573326,25,25
1284,1296,0.908194119,0.876512079,0.762249001,0.919923025,25,25
1284,1297,0.920312336,0.893338881,0.885689994,0.953350624,25,25
1284,1298,0.646004412,0.713510025,0.852720959,0.813842848,25,25
1284,1300,0.889527357,0.854786268,0.943875339,0.981143452,25,25
1284,1301,0.938261313,0.841501597,0.79671639,0.86699887,25,25
1284,1303,0.006665238,0.007478793,0.68673151,0.773229495,25,25
1284,1308,0.925820848,0.962066343,0.835679227,0.967031529,25,25
1284,1310,0.88982138,0.920093509,0.886464727,0.740461382,25,25
1284,1311,0.715059955,0.676658291,0.749656645,0.533146093,25,25
1284,1312,0.862495797,0.887039223,0.956574287,0.833360409,25,25
1284,1313,0.833986304,0.721306055,0.844283851,0.846664608,25,25
1284,1315,0.891946391,0.853559588,0.946506172,0.920555342,25,25
1284,1316,0.957331113,0.765204329,0.821234333,0.944399899,25,25
1284,1317,0.947985996,0.507301369,0.861367218,0.689906114,25,25
1284,1319,0.752236553,0.632013632,0.53901444,0.740428654,25,25
1284,1320,0.641406777,0.909164782,0.798280141,0.794240899,25,25
1284,1322,0.535131688,0.923072287,0.773415036,0.014224615,25,25
1284,1531,0.781755189,0.824353436,0.555537743,0.666228127,25,28
1284,1536,0.523641733,0.597541908,0.546795898,0.66567571,25,28
1284,1617,0.791744334,0.889534917,0.828485189,0.976743352,25,29
1284,1743,0.950442485,0.850941712,0.835401978,0.872049845,25,30
1285,1286,0.782754204,0.882388802,0.832142212,0.881230759,25,25
1285,1288,0.835845014,0.959377824,0.77802009,0.760922092,25,25
1285,1289,0.586533255,0.545615939,0.716142581,0.684786981,25,25
1285,1291,0.981592136,0.920196066,0.982768616,0.979877141,25,25
1285,1297,0.783566113,0.770866256,0.850936822,0.670374237,25,25
1285,1299,0.62255186,0.857719841,0.805349266,0.766901791,25,25
1285,1302,0.589116746,0.7877365,0.892563215,0.915967629,25,25
1285,1303,0.896798638,0.874614648,0.599968229,0.821253,25,25
1285,1305,0.946215322,0.683674058,0.828998814,0.849161713,25,25
1285,1306,0.524434951,-0.00426431,0.549772783,0.714563604,25,25
1285,1311,-0.015560495,-0.012786617,0.783902414,0.736561504,25,25
1285,1312,0.791097731,0.625202521,0.016647359,0.679300728,25,25
1285,1315,0.875661126,0.750973159,0.600450068,0.915406645,25,25
1285,1316,0.677266148,0.665387308,0.558999943,0.745480764,25,25
1285,1449,-0.011274879,0.672556329,0.551813908,0.630914481,25,27
1285,1535,0.836162004,0.001970778,0.882982698,0.932121345,25,28
1285,1547,0.871090283,0.872157886,0.917349996,0.864568072,25,28
1285,1704,0.875142748,0.859409659,0.924013771,0.952609616,25,30
1285,1825,-0.010576367,0.784305054,0.696434315,0.574517655,25,31
1285,1900,0.89235224,0.866626759,0.731139945,0.694136645,25,32
1286,1291,0.727275865,0.548176877,0.818769164,0.792229522,25,25
1286,1294,0.927235018,0.85268174,0.947973753,0.849425915,25,25
1286,1296,0.779027461,0.014830015,0.787859194,0.678275452,25,25
1286,1298,0.887242904,0.59126677,0.694341757,0.95403077,25,25
1286,1299,0.775193517,0.715390333,0.892691124,-0.011249976,25,25
1286,1301,0.591640987,0.783637695,0.747066418,0.920292633,25,25
1286,1304,0.620741179,0.706040238,0.899917533,0.78608288,25,25
1286,1308,0.672670971,0.001180473,0.630303752,0.706879799,25,25
1286,1310,-0.002039289,0.011878374,0.010964706,0.019344574,25,25
1286,1320,0.662040324,0.682799661,-0.008516391,0.81139012,25,25
1286,1321,0.603513012,0.009567966,0.616179531,0.521162323,25,25
1286,1344,0.546889628,0.890167044,0.918512507,0.767982507,25,26
1286,1497,0.809647782,0.842251256,0.901652546,0.857063432,25,27
1286,1800,0.899913744,0.819506589,0.724211137,0.888785211,25,31
1286,1850,0.683029872,0.676764047,0.599842938,0.77177064,25,31
1286,1852,0.920431981,0.81865935,0.871289216,0.629620132,25,31
1286,1940,0.784982312,0.890661794,0.782771016,0.703766826,25,32
1287,1289,0.94727981,0.624724107,0.762392414,0.727669591,25,25
1287,1292,0.945236836,0.712861187,0.855217151,0.937600968,25,25
1287,1297,0.900454638,0.925336836,0.893622338,0.845753579,25,25
1287,1298,0.863924682,0.97003538,0.865173094,0.815947251,25,25
1287,1299,0.828850092,-0.015092051,0.885727203,-0.011723286,25,25
1287,1307,0.953412619,0.758827608,0.748791226,0.648865061,25,25
1287,1308,0.544518975,0.699687772,0.90984259,0.717483514,25,25
1287,1310,0.587729341,0.864322304,0.666502962,0.88889184,25,25
1287,1311,0.601591247,0.619683648,0.767126213,0.88088162,25,25
1287,1315,0.011723935,0.689963897,0.585648033,0.576180083,25,25
1287,1317,0.603600728,0.639256769,0.678446675,0.676181634,25,25
1287,1318,0.732840175,0.650713206,0.952932375,0.660834126,25,25
1287,1319,0.676840343,0.579130508,-0.017231707,-0.01855133,25,25
1287,1323,0.761354054,0.869202384,0.949940899,0.881200841,25,25
1287,1617,0.902809672,0.778400121,0.863309475,0.895079212,25,29
1288,1292,0.982469305,0.931454886,0.938904253,0.770322628,25,25
1288,1294,0.550433819,-0.010676847,-0.003399255,0.619050278,25,25
1288,1295,-0.013146809,0.586620983,-0.009950212,0.001903941,25,25
1288,1298,0.633860454,0.804250874,0.003991387,0.007672498,25,25
1288,1304,0.668990581,0.787557,0.003014464,0.9147308,25,25
1288,1306,-0.011891842,0.852070548,0.884066516,0.871277309,25,25
1288,1307,0.749235212,0.929529299,0.879109647,0.705102347,25,25
1288,1308,0.777144071,0.881786814,0.683787564,0.675288682,25,25
1288,1312,-0.014965502,-0.017304106,0.01740278,-0.010360765,25,25
1288,1313,0.859516941,0.825713817,0.679201482,0.97613655,25,25
1288,1315,0.930226038,0.954158068,0.885740688,0.976021879,25,25
1288,1320,0.624544115,0.602085802,0.722172192,0.846633598,25,25
1288,1321,-0.00211237,0.004629565,0.738016258,0.765964604,25,25
1288,1322,0.834131637,0.676033457,0.663911605,0.622196243,25,25
1288,1396,0.675081123,0.643289367,0.661899546,0.867353735,25,26
1288,1620,0.769614115,0.71245494,0.545247939,-0.012536534,25,29
1288,1808,0.934336879,0.613688049,0.555168653,0.787066783,25,31
1289,1292,-0.019824255,0.812088492,0.010265702,0.582840044,25,25
1289,1293,0.938526167,0.880818074,0.684796679,0.90343398,25,25
1289,1297,0.610565118,0.657725585,0.542055927,-0.005717347,25,25
1289,1298,0.901974973,0.93218724,0.958572852,0.918886971,25,25
1289,1299,0.748263022,0.774259522,0.949422286,0.777594362,25,25
1289,1301,0.648113836,0.956384012,0.790953556,-0.019681196,25,25
1289,1304,-0.015762289,0.756831602,0.641217786,0.695051941,25,25
1289,1305,0.802838022,0.729340307,0.610117122,0.853814902,25,25
1289,1317,0.860213633,0.924111287,-0.002560016,0.958645222,25,25
1289,1319,0.880354112,0.7568385,0.952694869,0.692313927,25,25
1289,1323,0.844219011,-0.010793484,0.016193389,0.55728236,25,25
1289,1351,0.003374828,0.883023112,0.721302517,-0.014690531,25,26
1289,1446,0.871369878,0.808783297,0.695365249,0.627147081,25,27
1289,1904,0.672051828,0.635498703,0.611948733,-0.00830215,25,32
1289,1907,0.703282737,0.841332088,0.629267536,0.016609709,25,32
1290,1291,0.730659554,0.898033334,0.878290585,0.782439556,25,25
1290,1292,0.929683397,0.707978211,0.974896439,0.643543054,25,25
1290,1293,0.799185057,0.97582342,0.945074644,0.901765388,25,25
1290,1296,-0.016428568,0.911939805,0.87367782,0.869810126,25,25
1290,1297,0.754869079,0.016628773,-0.012849816,0.557235087,25,25
1290,1299,0.685719735,0.746804594,0.792830511,0.834396123,25,25
