"geneA","geneB","iRef","GEO","GO","pathW"
"21662","1141","1165","0.6265","0.8383","0.9069","0.9318"
"21663","1141","1174","0.8501","0.6790","0.9383","0.5957"
"21664","1141","1175","0.8625","0.8872","0.8524","0.8168"
"21665","1141","1176","0.7583","0.7531","0.8594","0.8908"
"21666","1141","1181","0.3569","0.7210","0.3796","0.8064"
"21667","1141","1183","0.8586","0.8798","0.5017","0.6106"
"21668","1141","1185","0.8601","0.5772","0.8692","0.6890"
"21669","1141","1482","0.5962","0.5513","0.5138","0.4060"
"21670","1141","1561","0.8703","0.3294","0.7464","0.7372"
"21671","1141","1695","0.9609","0.9689","0.9148","0.9081"
"21672","1141","1699","0.8568","0.8756","0.8933","0.8514"
"21673","1141","1900","0.9332","0.8279","0.9212","0.8772"
"21674","1142","1143","0.9285","0.7943","0.8492","0.8941"
"21675","1142","1144","0.6481","0.8675","0.8638","0.9465"
"21676","1142","1146","0.5236","0.8608","0.8631","0.6443"
"21677","1142","1149","0.7798","0.8777","0.8226","0.4882"
"21678","1142","1150","0.8846","0.7966","0.8344","0.5412"
"21679","1142","1155","0.2545","0.3726","0.3049","0.5126"
"21680","1142","1156","0.8731","0.9631","0.3824","0.9171"
"21681","1142","1158","0.7479","0.6953","0.7016","0.7972"
"21682","1142","1160","0.6157","0.6774","0.5862","0.9266"
"21683","1142","1161","0.8378","0.8635","0.7943","0.5631"
"21684","1142","1163","0.9587","0.8730","0.8476","0.9416"
"21685","1142","1164","0.8298","0.4216","0.5894","0.5973"
"21686","1142","1165","0.9121","0.6587","0.9081","0.9196"
"21687","1142","1166","0.8875","0.7506","0.4724","0.8588"
"21688","1142","1178","0.6432","0.6874","0.8219","0.8277"
"21689","1142","1186","0.9902","0.9421","0.9894","0.9921"
"21690","1143","1145","0.9437","0.9596","0.9158","0.9531"
"21691","1143","1153","0.7448","0.8675","0.7616","0.6162"
"21692","1143","1160","0.9093","0.9634","0.6082","0.8482"
"21693","1143","1166","0.6351","0.4721","0.8195","0.9017"
"21694","1143","1168","0.6958","0.9356","0.3385","0.8003"
"21695","1143","1171","0.8312","0.9131","0.7479","0.7559"
"21696","1143","1172","0.9756","0.9447","0.9371","0.9355"
"21697","1143","1174","0.8481","0.9804","0.9496","0.8191"
"21698","1143","1178","0.8989","0.7411","0.6589","0.8379"
"21699","1143","1180","0.3823","0.2704","0.3186","0.3262"
"21700","1143","1183","0.9676","0.9763","0.9551","0.8327"
"21701","1143","1184","0.3526","0.7256","0.6232","0.6103"
"21702","1143","1186","0.5266","0.6570","0.8499","0.3992"
"21703","1143","1229","0.8669","0.5496","0.4973","0.5016"
"21704","1143","1404","0.9213","0.9072","0.9451","0.5392"
"21705","1143","1607","0.3798","0.7438","0.6445","0.5120"
"21706","1144","1146","0.8721","0.8669","0.8076","0.8677"
"21707","1144","1147","0.4594","0.8482","0.7110","0.5306"
"21708","1144","1153","0.4148","0.3603","0.5887","0.1899"
"21709","1144","1155","0.6176","0.8553","0.6798","0.9105"
"21710","1144","1157","0.0000","0.4433","0.2472","0.4622"
"21711","1144","1158","0.9593","0.9238","0.8679","0.7772"
"21712","1144","1159","0.6066","0.4974","0.8093","0.7800"
"21713","1144","1160","0.7445","0.4466","0.7404","0.5560"
"21714","1144","1163","0.9559","0.9300","0.9081","0.9616"
"21715","1144","1164","0.5260","0.5617","0.4707","0.8853"
"21716","1144","1165","0.7302","0.4308","0.6784","0.6440"
"21717","1144","1167","0.4615","0.7884","0.9094","0.5313"
"21718","1144","1169","0.9195","0.7642","0.8082","0.8136"
"21719","1144","1170","0.7066","0.6177","0.8025","0.5479"
"21720","1144","1172","0.9315","0.9362","0.7466","0.9496"
"21721","1144","1182","0.6137","0.5584","0.7468","0.9067"
"21722","1144","1183","0.7987","0.9483","0.9457","0.9605"
"21723","1144","1184","0.8288","0.8419","0.6757","0.6708"
"21724","1144","1185","0.9347","0.5591","0.6078","0.5936"
"21725","1144","1303","0.9646","0.9375","0.9494","0.9575"
"21726","1144","1323","0.9245","0.6027","0.7829","0.8847"
"21727","1144","1383","0.9428","0.7838","0.7019","0.7828"
"21728","1144","1489","0.9061","0.7701","0.9135","0.6602"
"21729","1144","1542","0.7804","0.8916","0.8261","0.9498"
"21730","1144","1757","0.8023","0.5427","0.5350","0.6259"
"21731","1144","1995","0.8805","0.6619","0.7826","0.9051"
"21732","1145","1146","0.9004","0.3564","0.8816","0.5939"
"21733","1145","1147","0.7822","0.9048","0.9002","0.8186"
"21734","1145","1149","0.8816","0.9603","0.9581","0.7555"
"21735","1145","1152","0.5708","0.8844","0.8816","0.5090"
"21736","1145","1153","0.8549","0.8850","0.7671","0.9789"
"21737","1145","1160","0.7088","0.7010","0.7911","0.5285"
"21738","1145","1161","0.8960","0.7733","0.6106","0.5757"
"21739","1145","1162","0.8229","0.6152","0.7914","0.9447"
"21740","1145","1170","0.6116","0.6646","0.7803","0.8789"
"21741","1145","1172","0.7975","0.1818","0.7428","0.3525"
"21742","1145","1176","0.5143","0.2480","0.6661","0.5351"
"21743","1145","1178","0.8495","0.5230","0.6284","0.8878"
"21744","1145","1182","0.6966","0.6706","0.4092","0.7857"
"21745","1145","1184","0.9182","0.9060","0.8712","0.8728"
"21746","1145","1342","0.9403","0.7092","0.9278","0.9631"
"21747","1145","1392","0.9350","0.8698","0.6656","0.9387"
"21748","1145","1512","0.2773","0.8842","0.9152","0.7106"
"21749","1145","1656","0.8425","0.7554","0.6250","0.7621"
"21750","1145","1926","0.9480","0.9320","0.9694","0.9684"
"21751","1145","1938","0.9285","0.9081","0.9249","0.9325"
"21752","1146","1147","0.8801","0.9032","0.9301","0.9376"
"21753","1146","1148","0.5279","0.6141","0.6066","0.5751"
"21754","1146","1149","0.8035","0.5846","0.8126","0.7852"
"21755","1146","1150","0.5915","0.8371","0.3321","0.6992"
"21756","1146","1151","0.8857","0.8015","0.9616","0.9149"
"21757","1146","1153","0.5440","0.7231","0.8153","0.8880"
"21758","1146","1155","0.9207","0.9868","0.8233","0.7790"
"21759","1146","1160","0.8731","0.8055","0.8864","0.9015"
"21760","1146","1161","0.9687","0.9676","0.9430","0.9474"
"21761","1146","1162","0.3227","0.6910","0.8508","0.9064"
"21762","1146","1163","0.9212","0.9842","0.9667","0.9535"
"21763","1146","1168","0.6317","0.7231","0.5109","0.8103"
"21764","1146","1171","0.8086","0.9409","0.8619","0.8326"
"21765","1146","1172","0.8883","0.9072","0.8337","0.8852"
"21766","1146","1174","0.9579","0.9721","0.9635","0.9508"
"21767","1146","1184","0.8707","0.5040","0.9625","0.9673"
"21768","1146","1542","0.3037","0.6437","0.2719","0.4468"
"21769","1146","1613","0.9234","0.9101","0.9608","0.9390"
"21770","1146","1929","0.8586","0.6328","0.8168","0.7080"
"21771","1147","1150","0.8230","0.8852","0.9424","0.6866"
"21772","1147","1155","0.8519","0.7683","0.4457","0.7279"
"21773","1147","1158","0.9142","0.5536","0.9339","0.7952"
"21774","1147","1163","0.0000","0.2515","0.0000","0.4076"
"21775","1147","1164","0.8918","0.9327","0.9639","0.9599"
"21776","1147","1165","0.9535","0.9555","0.8151","0.9219"
"21777","1147","1169","0.8181","0.8423","0.8928","0.6977"
"21778","1147","1172","0.7071","0.7164","0.7194","0.6526"
"21779","1147","1177","0.6839","0.4030","0.3603","0.5903"
"21780","1147","1179","0.6067","0.7056","0.7087","0.4877"
"21781","1147","1182","0.8664","0.9478","0.9200","0.9507"
"21782","1147","1184","0.7969","0.7679","0.5562","0.3922"
"21783","1147","1186","0.7723","0.6775","0.7621","0.8372"
"21784","1147","1218","0.8413","0.8702","0.9020","0.9057"
"21785","1147","1516","0.9251","0.7602","0.6458","0.5990"
"21786","1147","1728","0.8163","0.5303","0.9308","0.8279"
"21787","1148","1150","0.4777","0.6858","0.8603","0.9086"
"21788","1148","1151","0.9507","0.9032","0.9558","0.7418"
"21789","1148","1154","0.9346","0.9680","0.8187","0.9546"
"21790","1148","1155","0.9450","0.8704","0.7995","0.9109"
"21791","1148","1159","0.7600","0.4423","0.9282","0.7241"
"21792","1148","1160","0.6617","0.4381","0.6975","0.9630"
"21793","1148","1163","0.9599","0.9094","0.6684","0.7625"
"21794","1148","1167","0.6933","0.8411","0.7570","0.8014"
"21795","1148","1168","0.6483","0.7907","0.8201","0.7518"
"21796","1148","1170","0.4893","0.5490","0.5360","0.5446"
"21797","1148","1173","0.9149","0.7407","0.6249","0.8429"
"21798","1148","1176","0.2416","0.4598","0.4056","0.7015"
"21799","1148","1179","0.4716","0.6552","0.7271","0.7557"
"21800","1148","1180","0.8402","0.6467","0.8446","0.9294"
"21801","1148","1182","0.8267","0.9160","0.6524","0.8939"
"21802","1148","1184","0.7285","0.8845","0.8359","0.7346"
"21803","1148","1186","0.7875","0.6477","0.6926","0.6142"
"21804","1148","1346","0.6885","0.4953","0.6853","0.7449"
"21805","1148","1354","0.6506","0.7217","0.8547","0.3375"
"21806","1148","1462","0.6132","0.9206","0.8143","0.6676"
"21807","1148","1470","0.7912","0.5237","0.5639","0.7056"
"21808","1148","1563","0.8671","0.9222","0.8745","0.8195"
"21809","1148","1605","0.9574","0.9454","0.7872","0.9735"
"21810","1148","1921","0.7593","0.8535","0.8362","0.8287"
"21811","1149","1150","0.8149","0.9054","0.8973","0.8773"
"21812","1149","1151","0.6903","0.8055","0.7147","0.9562"
"21813","1149","1153","0.8942","0.6080","0.7355","0.8420"
"21814","1149","1157","0.5845","0.0000","0.1214","0.2362"
"21815","1149","1162","0.9382","0.8473","0.9049","0.8934"
"21816","1149","1165","0.7216","0.4895","0.9196","0.8783"
"21817","1149","1168","0.7952","0.6191","0.8878","0.7364"
"21818","1149","1170","0.7227","0.8084","0.7772","0.6981"
"21819","1149","1171","0.7843","0.9414","0.9027","0.8559"
"21820","1149","1173","0.9668","0.8920","0.9378","0.9485"
"21821","1149","1176","0.8578","0.8566","0.5783","0.7737"
"21822","1149","1178","0.7839","0.9419","0.7667","0.8867"
"21823","1149","1179","0.6024","0.8755","0.5078","0.6710"
"21824","1149","1183","0.7982","0.8317","0.9645","0.8428"
"21825","1149","1184","0.5591","0.5688","0.9426","0.7913"
"21826","1149","1211","0.6942","0.1813","0.4570","0.5563"
"21827","1149","1337","0.9133","0.6718","0.7870","0.8250"
"21828","1149","1861","0.2759","0.2632","0.2481","0.4745"
"21829","1149","1962","0.4140","0.5367","0.6301","0.8233"
"21830","1150","1151","0.6243","0.6809","0.6138","0.7425"
"21831","1150","1161","0.8090","0.7864","0.7335","0.6753"
"21832","1150","1162","0.7444","0.8199","0.6671","0.5395"
"21833","1150","1168","0.6175","0.7171","0.7710","0.8490"
"21834","1150","1169","0.8661","0.9605","0.8038","0.9219"
"21835","1150","1172","0.9191","0.9043","0.9282","0.9159"
"21836","1150","1174","0.7131","0.7581","0.8353","0.6450"
"21837","1150","1176","0.6686","0.7770","0.6381","0.8493"
"21838","1150","1179","0.8059","0.7736","0.4040","0.1758"
"21839","1150","1182","0.9183","0.8932","0.7152","0.9401"
"21840","1150","1183","0.9793","0.9422","0.9909","0.9851"
"21841","1150","1184","0.9352","0.7927","0.7762","0.5454"
"21842","1150","1185","0.9048","0.6048","0.6791","0.5623"
"21843","1150","1186","0.8810","0.6266","0.7487","0.5516"
"21844","1150","1312","0.3403","0.7381","0.4631","0.4632"
"21845","1150","1369","0.8463","0.3430","0.6666","0.5945"
"21846","1150","1409","0.9438","0.9811","0.8804","0.9851"
"21847","1150","1567","0.9348","0.9808","0.8135","0.9516"
"21848","1150","1601","0.8881","0.8231","0.4513","0.8113"
"21849","1150","1632","0.4292","0.8146","0.8207","0.7127"
"21850","1150","1746","0.7228","0.8312","0.8956","0.9421"
"21851","1150","1825","0.4964","0.8270","0.6381","0.5842"
"21852","1151","1158","0.8928","0.7907","0.5039","0.8197"
"21853","1151","1162","0.8179","0.4797","0.7946","0.4209"
"21854","1151","1167","0.3628","0.7964","0.6763","0.3005"
"21855","1151","1171","0.8436","0.6595","0.8005","0.7330"
"21856","1151","1174","0.3973","0.7782","0.6162","0.8192"
"21857","1151","1180","0.8584","0.7739","0.7832","0.9572"
"21858","1151","1181","0.8783","0.9893","0.8955","0.9623"
"21859","1151","1182","0.4514","0.4024","0.1545","0.5121"
"21860","1151","1202","0.8140","0.6934","0.7203","0.7979"
"21861","1151","1378","0.7607","0.8323","0.9035","0.8227"
"21862","1151","1605","0.5391","0.2772","0.1300","0.0000"
"21863","1151","1698","0.8023","0.5354","0.6625","0.2779"
"21864","1151","1704","0.6841","0.8471","0.2254","0.1671"
"21865","1151","1797","0.9461","0.9527","0.7799","0.8989"
"21866","1151","1926","0.8661","0.7739","0.7156","0.6043"
"21867","1152","1159","0.9585","0.8993","0.9250","0.7481"
"21868","1152","1160","0.8835","0.7441","0.7287","0.7601"
"21869","1152","1166","0.5472","0.4901","0.5582","0.5377"
"21870","1152","1167","0.6518","0.8397","0.8873","0.9792"
"21871","1152","1169","0.3597","0.5233","0.6777","0.3600"
"21872","1152","1170","0.8606","0.8897","0.9851","0.7875"
"21873","1152","1171","0.5786","0.7125","0.8843","0.8589"
"21874","1152","1172","0.9512","0.8916","0.9810","0.9601"
"21875","1152","1175","0.5960","0.4477","0.3519","0.8440"
"21876","1152","1176","0.9165","0.9248","0.9812","0.9815"
"21877","1152","1184","0.2783","0.2703","0.1397","0.0000"
"21878","1152","1185","0.6805","0.6852","0.5736","0.9556"
"21879","1152","1380","0.8283","0.9266","0.7971","0.7608"
"21880","1152","1406","0.7175","0.8780","0.8058","0.8372"
"21881","1152","1552","0.8541","0.9410","0.9097","0.8964"
"21882","1152","1751","0.9023","0.7753","0.8382","0.8285"
"21883","1153","1155","0.9899","0.9146","0.8169","0.9022"
"21884","1153","1158","0.3196","0.2292","0.1988","0.1634"
"21885","1153","1159","0.8556","0.9341","0.8583","0.9900"
"21886","1153","1161","0.9481","0.6121","0.8821","0.5076"
"21887","1153","1162","0.6049","0.8933","0.3697","0.5207"
"21888","1153","1166","0.6968","0.8612","0.8095","0.8672"
"21889","1153","1168","0.8307","0.9299","0.8800","0.9695"
"21890","1153","1170","0.7055","0.7352","0.9515","0.7425"
"21891","1153","1176","0.7722","0.9249","0.8046","0.8672"
"21892","1153","1177","0.7596","0.9056","0.7278","0.6252"
"21893","1153","1179","0.7963","0.8520","0.5496","0.5607"
"21894","1153","1184","0.7995","0.5448","0.6494","0.7200"
"21895","1153","1185","0.9246","0.9408","0.8001","0.9275"
"21896","1153","1186","0.9525","0.7603","0.3482","0.7612"
"21897","1153","1195","0.7294","0.7931","0.8871","0.7398"
"21898","1153","1639","0.7454","0.9024","0.8488","0.9348"
"21899","1153","1640","0.6412","0.3979","0.5938","0.8444"
"21900","1153","1679","0.9121","0.2333","0.8050","0.6150"
"21901","1153","1781","0.9275","0.8017","0.9488","0.6312"
"21902","1153","1860","0.6035","0.8700","0.8998","0.8646"
"21903","1153","1878","0.4122","0.7257","0.5149","0.5046"
"21904","1153","1887","0.8779","0.9018","0.8858","0.9194"
"21905","1154","1158","0.9391","0.8317","0.9540","0.9023"
"21906","1154","1159","0.8162","0.9668","0.5236","0.8798"
"21907","1154","1160","0.5981","0.6399","0.4267","0.6921"
"21908","1154","1161","0.8968","0.9276","0.9403","0.9621"
"21909","1154","1162","0.9700","0.9204","0.9464","0.8560"
"21910","1154","1163","0.9908","0.9837","0.9667","0.9862"
"21911","1154","1168","0.7767","0.8656","0.8212","0.8959"
"21912","1154","1173","0.9400","0.8092","0.6649","0.8740"
"21913","1154","1175","0.7117","0.9259","0.9585","0.8553"
"21914","1154","1176","0.9083","0.9765","0.8956","0.8461"
"21915","1154","1183","0.9085","0.9290","0.9665","0.9875"
"21916","1154","1184","0.8514","0.9588","0.8678","0.9417"
"21917","1154","1185","0.8767","0.6675","0.8480","0.6363"
"21918","1154","1778","0.9077","0.8630","0.8900","0.9219"
"21919","1154","1803","0.1261","0.6862","0.2788","0.7761"
"21920","1155","1157","0.7905","0.7870","0.7306","0.4218"
"21921","1155","1160","0.5394","0.7444","0.9509","0.4291"
"21922","1155","1161","0.7216","0.5885","0.8897","0.7844"
"21923","1155","1162","0.8494","0.5891","0.9233","0.8571"
"21924","1155","1163","0.8406","0.9520","0.9778","0.9746"
"21925","1155","1164","0.3000","0.2899","0.5397","0.4122"
"21926","1155","1171","0.7794","0.3670","0.8581","0.7023"
"21927","1155","1173","0.5877","0.6393","0.6122","0.9246"
"21928","1155","1174","0.7825","0.5358","0.9001","0.4267"
"21929","1155","1178","0.8711","0.7743","0.7536","0.5779"
"21930","1155","1180","0.4614","0.6445","0.5028","0.9172"
"21931","1155","1181","0.7740","0.8005","0.9350","0.9060"
"21932","1155","1182","0.9460","0.9523","0.9060","0.9595"
"21933","1155","1184","0.7639","0.5987","0.4309","0.3992"
"21934","1155","1185","0.7144","0.8438","0.8795","0.6371"
"21935","1155","1186","0.2166","0.7389","0.8074","0.8211"
"21936","1155","1365","0.7105","0.8570","0.6677","0.8888"
"21937","1155","1419","0.7256","0.6811","0.7947","0.6056"
"21938","1155","1444","0.9085","0.7245","0.8134","0.9103"
"21939","1155","1639","0.6194","0.4472","0.2881","0.4380"
"21940","1155","1835","0.6789","0.6492","0.3940","0.2979"
"21941","1156","1159","0.8164","0.7334","0.9570","0.9624"
"21942","1156","1161","0.8438","0.9082","0.8900","0.9340"
"21943","1156","1163","0.7366","0.6701","0.7682","0.7534"
"21944","1156","1168","0.8741","0.9807","0.7750","0.8691"
"21945","1156","1169","0.0000","0.2895","0.3177","0.3717"
"21946","1156","1175","0.8710","0.7747","0.3205","0.8087"
"21947","1156","1177","0.8382","0.6895","0.8554","0.9258"
"21948","1156","1179","0.8451","0.8952","0.8655","0.9204"
"21949","1156","1180","0.7382","0.8333","0.6355","0.9043"
"21950","1156","1181","0.5005","0.6501","0.4414","0.6371"
"21951","1156","1206","0.7868","0.6610","0.6921","0.9243"
"21952","1156","1279","0.6700","0.6910","0.9230","0.7811"
"21953","1156","1284","0.4146","0.5557","0.7638","0.8556"
"21954","1156","1441","0.6934","0.9795","0.9640","0.8567"
"21955","1156","1471","0.6965","0.6632","0.7644","0.4475"
"21956","1156","1591","0.2028","0.8005","0.7542","0.5285"
"21957","1156","1703","0.9364","0.7910","0.7175","0.8537"
"21958","1156","1716","0.3132","0.6785","0.4452","0.5403"
"21959","1156","1725","0.8708","0.9036","0.8682","0.7787"
"21960","1156","1756","0.9744","0.8063","0.7573","0.7242"
"21961","1157","1158","0.3075","0.8087","0.7087","0.4216"
"21962","1157","1160","0.6450","0.6328","0.6868","0.7068"
"21963","1157","1162","0.8980","0.8674","0.9322","0.9142"
"21964","1157","1163","0.6851","0.6859","0.6072","0.6049"
"21965","1157","1165","0.6031","0.6721","0.7856","0.9471"
"21966","1157","1167","0.8509","0.8105","0.8656","0.8804"
"21967","1157","1168","0.9355","0.9673","0.9632","0.9750"
"21968","1157","1173","0.4962","0.8396","0.8451","0.8157"
"21969","1157","1175","0.7940","0.8878","0.8832","0.4328"
"21970","1157","1181","0.8765","0.8841","0.5932","0.8027"
"21971","1157","1185","0.9026","0.9503","0.8153","0.9394"
"21972","1157","1219","0.6950","0.9495","0.8969","0.6715"
"21973","1157","1252","0.9620","0.9523","0.9215","0.8949"
"21974","1157","1530","0.9634","0.9376","0.8404","0.9033"
"21975","1157","1728","0.5048","0.8649","0.8345","0.8582"
"21976","1157","1766","0.8589","0.9462","0.9348","0.9642"
"21977","1157","1973","0.5531","0.7133","0.6122","0.4664"
"21978","1158","1160","0.8860","0.9134","0.8726","0.7241"
"21979","1158","1161","0.8891","0.7056","0.6829","0.5719"
"21980","1158","1166","0.7018","0.6932","0.7686","0.4918"
"21981","1158","1171","0.7000","0.4548","0.6760","0.8183"
"21982","1158","1173","0.7942","0.9410","0.8534","0.7145"
"21983","1158","1175","0.7254","0.8618","0.5790","0.6486"
"21984","1158","1177","0.1285","0.4450","0.4316","0.1806"
"21985","1158","1181","0.9715","0.7176","0.8823","0.8665"
"21986","1158","1182","0.9211","0.7446","0.8366","0.8962"
"21987","1158","1184","0.9703","0.9273","0.9609","0.9661"
"21988","1158","1198","0.8848","0.8472","0.7962","0.8043"
"21989","1158","1323","0.7119","0.7758","0.8550","0.7573"
"21990","1158","1495","0.9234","0.8577","0.8746","0.5485"
"21991","1158","1522","0.7377","0.8031","0.9704","0.7652"
"21992","1158","1715","0.9041","0.3661","0.8458","0.8396"
"21993","1158","1747","0.8911","0.8999","0.7876","0.8812"
"21994","1158","1849","0.9058","0.9632","0.8964","0.8936"
"21995","1158","1948","0.6067","0.5143","0.7088","0.6629"
"21996","1159","1160","0.8777","0.7419","0.6035","0.3270"
"21997","1159","1161","0.7425","0.7419","0.4895","0.8526"
"21998","1159","1162","0.7513","0.5736","0.9025","0.8031"
"21999","1159","1163","0.9547","0.9620","0.9410","0.9402"
"22000","1159","1164","0.4647","0.7263","0.6469","0.7143"
"22001","1159","1165","0.9684","0.9506","0.8913","0.9340"
"22002","1159","1166","0.9322","0.7882","0.9501","0.8045"
"22003","1159","1170","0.8194","0.9246","0.9143","0.8616"
"22004","1159","1171","0.8909","0.9211","0.9390","0.9905"
"22005","1159","1174","0.4098","0.7672","0.8236","0.8492"
"22006","1159","1176","0.7295","0.5707","0.6031","0.7299"
"22007","1159","1178","0.8575","0.7492","0.8550","0.8544"
"22008","1159","1179","0.7270","0.5791","0.8410","0.2280"
"22009","1159","1182","0.7772","0.8848","0.5116","0.8029"
"22010","1159","1183","0.7338","0.9338","0.6931","0.8928"
"22011","1159","1185","0.3088","0.6469","0.2711","0.5581"
"22012","1159","1186","0.8137","0.7456","0.9504","0.9672"
"22013","1159","1525","0.9337","0.8588","0.8955","0.9346"
"22014","1159","1715","0.7001","0.8143","0.9252","0.8177"
"22015","1159","1881","0.8347","0.7993","0.9264","0.8026"
"22016","1160","1161","0.9907","0.9754","0.9597","0.9720"
"22017","1160","1167","0.8230","0.6213","0.8650","0.8957"
"22018","1160","1168","0.8865","0.8935","0.9049","0.7746"
"22019","1160","1170","0.7668","0.7798","0.4941","0.8895"
"22020","1160","1171","0.9198","0.9489","0.7627","0.9203"
"22021","1160","1175","0.9337","0.6722","0.7876","0.8816"
"22022","1160","1185","0.8852","0.9027","0.8284","0.9165"
"22023","1160","1186","0.9574","0.9098","0.9107","0.9243"
"22024","1160","1327","0.9250","0.7586","0.9168","0.8671"
"22025","1160","1424","0.5369","0.9139","0.9075","0.5687"
"22026","1160","1546","0.9551","0.9063","0.9332","0.7292"
"22027","1160","1706","0.4636","0.7012","0.9401","0.7563"
"22028","1161","1166","0.6206","0.8829","0.7170","0.8639"
"22029","1161","1169","0.7260","0.3447","0.7397","0.7879"
"22030","1161","1170","0.7538","0.6478","0.9079","0.7546"
"22031","1161","1171","0.9859","0.9258","0.7410","0.8001"
"22032","1161","1172","0.7486","0.4444","0.3238","0.7657"
"22033","1161","1174","0.8413","0.6089","0.9606","0.5347"
"22034","1161","1176","0.9521","0.9120","0.7765","0.8330"
"22035","1161","1177","0.7642","0.7814","0.6267","0.7748"
"22036","1161","1178","0.8359","0.9549","0.9016","0.8764"
"22037","1161","1179","0.5468","0.9179","0.4007","0.9270"
"22038","1161","1180","0.8973","0.8065","0.7379","0.5162"
"22039","1161","1181","0.6932","0.4727","0.7869","0.9598"
"22040","1161","1184","0.9041","0.9235","0.9651","0.9593"
"22041","1161","1186","0.3185","0.4923","0.8741","0.1151"
"22042","1161","1239","0.6703","0.8816","0.8148","0.5187"
"22043","1161","1268","0.8918","0.7088","0.7559","0.6996"
"22044","1161","1363","0.7926","0.6979","0.7770","0.8264"
"22045","1161","1467","0.4188","0.6402","0.5689","0.8259"
"22046","1161","1661","0.7342","0.8159","0.5948","0.8023"
"22047","1161","1772","0.7864","0.8911","0.8397","0.6585"
"22048","1161","1856","0.8574","0.8422","0.7643","0.9397"
"22049","1162","1169","0.7234","0.9322","0.7287","0.6093"
"22050","1162","1173","0.8403","0.8080","0.7805","0.8491"
"22051","1162","1174","0.9885","0.8269","0.9623","0.6359"
"22052","1162","1176","0.5720","0.6764","0.7817","0.6619"
"22053","1162","1177","0.9102","0.9660","0.9272","0.8050"
"22054","1162","1180","0.9488","0.9228","0.9126","0.8352"
"22055","1162","1182","0.8875","0.8400","0.7561","0.7752"
"22056","1162","1226","0.4833","0.4036","0.4598","0.4091"
"22057","1162","1461","0.8367","0.5971","0.9376","0.6583"
"22058","1162","1977","0.7251","0.6157","0.8103","0.6865"
"22059","1163","1168","0.5740","0.8204","0.4925","0.8396"
"22060","1163","1172","0.9423","0.8936","0.9574","0.6648"
"22061","1163","1174","0.7485","0.6226","0.9219","0.9543"
"22062","1163","1176","0.7821","0.5976","0.4508","0.8110"
"22063","1163","1178","0.9139","0.5193","0.6682","0.8977"
"22064","1163","1179","0.8706","0.9061","0.9747","0.8069"
"22065","1163","1184","0.8487","0.9486","0.9196","0.9642"
"22066","1163","1288","0.7810","0.7313","0.8608","0.7923"
"22067","1163","1296","0.4874","0.5489","0.6835","0.7590"
"22068","1163","1366","0.9313","0.9373","0.9719","0.8665"
"22069","1163","1659","0.7120","0.8012","0.6431","0.6436"
"22070","1163","1711","0.4784","0.5108","0.4785","0.0000"
"22071","1163","1800","0.9532","0.8766","0.9648","0.8866"
"22072","1163","1890","0.6803","0.8621","0.6402","0.7699"
"22073","1163","1941","0.3906","0.8526","0.6091","0.6597"
"22074","1164","1165","0.6918","0.9104","0.8828","0.4207"
"22075","1164","1168","0.8738","0.9103","0.9634","0.9073"
"22076","1164","1172","0.4764","0.6892","0.8582","0.8591"
"22077","1164","1175","0.6411","0.9222","0.6491","0.2999"
"22078","1164","1177","0.6609","0.2738","0.2596","0.5759"
"22079","1164","1178","0.9496","0.9143","0.8366","0.8328"
"22080","1164","1180","0.5637","0.6152","0.7848","0.8710"
"22081","1164","1183","0.7321","0.9099","0.8502","0.5891"
"22082","1164","1184","0.9122","0.7968","0.8572","0.8421"
"22083","1164","1186","0.8464","0.6419","0.9003","0.7706"
"22084","1164","1341","0.7188","0.9296","0.8522","0.9067"
"22085","1164","1385","0.9528","0.9272","0.8708","0.8368"
"22086","1164","1474","0.3937","0.3634","0.3610","0.7613"
"22087","1164","1603","0.2754","0.3247","0.3154","0.1930"
"22088","1164","1630","0.9328","0.9014","0.9842","0.8109"
"22089","1164","1701","0.6117","0.8375","0.6301","0.4561"
"22090","1164","1711","0.6292","0.8588","0.3632","0.8266"
"22091","1164","1751","0.7563","0.4906","0.7398","0.8669"
"22092","1164","1803","0.7376","0.8823","0.5883","0.5768"
"22093","1164","1908","0.8827","0.6660","0.8898","0.9100"
"22094","1164","1910","0.9601","0.8815","0.9611","0.9337"
"22095","1165","1166","0.8655","0.8061","0.7453","0.2007"
"22096","1165","1168","0.5928","0.7263","0.4649","0.7153"
"22097","1165","1171","0.8535","0.7342","0.8722","0.8704"
"22098","1165","1172","0.7868","0.7433","0.9420","0.8758"
"22099","1165","1173","0.8316","0.8531","0.8965","0.9115"
"22100","1165","1174","0.7726","0.5847","0.8184","0.8519"
"22101","1165","1178","0.3416","0.4567","0.3859","0.8980"
"22102","1165","1179","0.8746","0.8651","0.8617","0.9486"
"22103","1165","1181","0.9111","0.9632","0.8897","0.9572"
"22104","1165","1183","0.8000","0.8182","0.3545","0.8831"
"22105","1165","1184","0.6082","0.9026","0.7727","0.5544"
"22106","1165","1935","0.7857","0.7115","0.5999","0.9618"
"22107","1165","1939","0.8955","0.7052","0.9505","0.9777"
"22108","1166","1168","0.7104","0.9082","0.6066","0.6533"
"22109","1166","1169","0.7714","0.5262","0.7201","0.3557"
"22110","1166","1170","0.4702","0.8922","0.7023","0.8179"
"22111","1166","1172","0.8025","0.8070","0.6356","0.5079"
