"geneA","geneB","iRef","GEO","GO","pathW"
"13441","801","1473","0.6221","0.4958","0.6514","0.7691"
"13442","801","1564","0.6741","0.5093","0.4714","0.4362"
"13443","801","1573","0.8691","0.8400","0.8320","0.8533"
"13444","801","1695","0.9181","0.9442","0.9357","0.9490"
"13445","801","1704","0.6496","0.6473","0.7214","0.1929"
"13446","801","1731","0.4925","0.5930","0.4000","0.6783"
"13447","801","1906","0.8843","0.9461","0.7956","0.8222"
"13448","801","1918","0.9721","0.9620","0.8410","0.9216"
"13449","801","1940","0.3020","0.4073","0.7476","0.8371"
"13450","802","806","0.8536","0.5656","0.8549","0.4079"
"13451","802","807","0.9446","0.8369","0.8532","0.7742"
"13452","802","822","0.6458","0.3721","0.9284","0.7470"
"13453","802","829","0.6700","0.5208","0.3417","0.5878"
"13454","802","832","0.4055","0.8125","0.3124","0.8312"
"13455","802","846","0.2670","0.7796","0.4918","0.6609"
"13456","802","1109","0.9664","0.9506","0.9444","0.9614"
"13457","802","1289","0.7666","0.5026","0.6247","0.8102"
"13458","802","1499","0.6178","0.5378","0.9061","0.6139"
"13459","802","1686","0.7218","0.6521","0.3895","0.4304"
"13460","802","1806","0.7579","0.5539","0.5711","0.6430"
"13461","802","1870","0.9618","0.8633","0.8912","0.8647"
"13462","802","1946","0.7732","0.9445","0.9349","0.9717"
"13463","802","1961","0.8894","0.7880","0.9788","0.8218"
"13464","803","805","0.8999","0.9369","0.8355","0.7255"
"13465","803","816","0.9527","0.9812","0.8876","0.7032"
"13466","803","819","0.8010","0.7477","0.7312","0.7140"
"13467","803","827","0.8620","0.8111","0.8823","0.8524"
"13468","803","829","0.9026","0.6729","0.7537","0.6173"
"13469","803","835","0.5888","0.9425","0.9805","0.8516"
"13470","803","841","0.2059","0.5632","0.4733","0.5124"
"13471","803","969","0.9159","0.8328","0.5141","0.6736"
"13472","803","988","0.0000","0.1397","0.6215","0.7205"
"13473","803","1040","0.7310","0.9682","0.8610","0.7548"
"13474","803","1113","0.7320","0.7457","0.5812","0.6805"
"13475","803","1141","0.7310","0.3227","0.6953","0.9139"
"13476","803","1195","0.5156","0.5421","0.4498","0.5598"
"13477","803","1373","0.2239","0.5208","0.2950","0.5346"
"13478","803","1474","0.9805","0.9224","0.9684","0.9149"
"13479","803","1510","0.5217","0.8596","0.6700","0.9131"
"13480","803","1585","0.6710","0.5179","0.7529","0.8539"
"13481","803","1602","0.6082","0.4229","0.3661","0.7033"
"13482","803","1727","0.5982","0.7920","0.7178","0.4566"
"13483","803","1831","0.8370","0.8343","0.8134","0.7764"
"13484","804","818","0.9148","0.8770","0.7408","0.8207"
"13485","804","828","0.8520","0.3290","0.7665","0.3574"
"13486","804","831","0.8552","0.8352","0.9354","0.7814"
"13487","804","835","0.7102","0.7538","0.9190","0.9018"
"13488","804","932","0.7880","0.7152","0.8720","0.6651"
"13489","804","974","0.7376","0.5631","0.4248","0.3751"
"13490","804","1076","0.8380","0.8108","0.7968","0.4902"
"13491","804","1181","0.5902","0.7019","0.9284","0.8936"
"13492","804","1441","0.7876","0.7594","0.9133","0.8924"
"13493","804","1524","0.8392","0.1304","0.5083","0.6728"
"13494","804","1528","0.7165","0.5890","0.1829","0.7325"
"13495","804","1671","0.8088","0.6293","0.6323","0.6151"
"13496","804","1694","0.6830","0.7164","0.8557","0.8220"
"13497","804","1809","0.6998","0.5629","0.6962","0.5505"
"13498","804","1889","0.8036","0.6980","0.7920","0.8655"
"13499","804","1997","0.3211","0.2045","0.2984","0.2774"
"13500","805","807","0.7779","0.6212","0.6318","0.7334"
"13501","805","819","0.7037","0.6417","0.7316","0.7997"
"13502","805","823","0.8530","0.8226","0.8332","0.8388"
"13503","805","1008","0.2764","0.7332","0.7216","0.5184"
"13504","805","1290","0.6709","0.7856","0.9042","0.8688"
"13505","805","1408","0.8950","0.8284","0.3106","0.5470"
"13506","805","1650","0.9032","0.8196","0.8719","0.9270"
"13507","805","1722","0.7559","0.7600","0.9022","0.8102"
"13508","805","1781","0.7894","0.9696","0.6846","0.8932"
"13509","805","1961","0.9225","0.7855","0.8671","0.5854"
"13510","806","827","0.3786","0.5549","0.8541","0.4108"
"13511","806","837","0.7635","0.6364","0.8923","0.8642"
"13512","806","840","0.8095","0.2935","0.5471","0.5918"
"13513","806","843","0.8564","0.7030","0.4474","0.8140"
"13514","806","973","0.8940","0.8455","0.8478","0.9178"
"13515","806","1057","0.6482","0.5456","0.5866","0.9290"
"13516","806","1091","0.6667","0.9067","0.9487","0.8766"
"13517","806","1263","0.5570","0.8514","0.7040","0.8960"
"13518","806","1349","0.9448","0.9668","0.9613","0.9620"
"13519","806","1527","0.7769","0.3374","0.8479","0.5695"
"13520","806","1789","0.8593","0.6181","0.6808","0.9405"
"13521","806","1877","0.9149","0.9724","0.7629","0.8215"
"13522","806","1878","0.5819","0.8134","0.8034","0.9078"
"13523","807","809","0.8119","0.7916","0.4617","0.8511"
"13524","807","818","0.7435","0.5866","0.6000","0.9102"
"13525","807","820","0.8211","0.7574","0.6144","0.7792"
"13526","807","832","0.8197","0.3972","0.8626","0.5216"
"13527","807","833","0.8937","0.8813","0.8969","0.8869"
"13528","807","1047","0.9301","0.8362","0.9249","0.8100"
"13529","807","1179","0.6565","0.3744","0.4893","0.6868"
"13530","807","1226","0.8353","0.4613","0.7377","0.9522"
"13531","807","1275","0.4697","0.6599","0.6838","0.6199"
"13532","807","1373","0.8023","0.3009","0.5838","0.6948"
"13533","807","1574","0.4009","0.4242","0.7082","0.3350"
"13534","807","1761","0.7713","0.8577","0.7751","0.7778"
"13535","807","1804","0.8307","0.8007","0.9031","0.7804"
"13536","807","1908","0.8120","0.7085","0.8209","0.6931"
"13537","807","1938","0.7646","0.8729","0.7774","0.7311"
"13538","808","828","0.5790","0.4962","0.5390","0.3667"
"13539","808","832","0.4196","0.6110","0.4341","0.3822"
"13540","808","842","0.8718","0.8629","0.8722","0.8267"
"13541","808","1070","0.8688","0.8833","0.8794","0.8641"
"13542","808","1235","0.8650","0.8566","0.9096","0.8920"
"13543","808","1454","0.8315","0.7419","0.8235","0.7338"
"13544","808","1689","0.5989","0.6422","0.8344","0.7529"
"13545","808","1898","0.9787","0.7064","0.7298","0.8052"
"13546","808","1982","0.6632","0.4902","0.4607","0.7416"
"13547","809","810","0.9594","0.9426","0.9568","0.9640"
"13548","809","841","0.7190","0.8057","0.9024","0.8610"
"13549","809","842","0.8381","0.1782","0.7142","0.6037"
"13550","809","872","0.9393","0.8577","0.9615","0.9418"
"13551","809","1031","0.6500","0.8593","0.6636","0.9049"
"13552","809","1085","0.7288","0.8501","0.6470","0.8576"
"13553","809","1243","0.9367","0.9592","0.9277","0.7305"
"13554","809","1400","0.9565","0.9150","0.8973","0.8848"
"13555","809","1404","0.3879","0.7445","0.6535","0.8202"
"13556","809","1406","0.5342","0.6379","0.3593","0.4481"
"13557","809","1577","0.8734","0.4319","0.5985","0.8980"
"13558","809","1601","0.8173","0.8546","0.8905","0.8575"
"13559","809","1709","0.8130","0.8997","0.6162","0.9117"
"13560","809","1778","0.3637","0.7970","0.6345","0.7314"
"13561","809","1835","0.7937","0.8530","0.8375","0.9146"
"13562","809","1851","0.7575","0.9516","0.9314","0.9641"
"13563","810","841","0.8923","0.8678","0.8895","0.6523"
"13564","810","843","0.6776","0.8314","0.7495","0.7439"
"13565","810","859","0.7171","0.8433","0.6415","0.9175"
"13566","810","965","0.8818","0.8059","0.6037","0.9034"
"13567","810","992","0.8474","0.9343","0.7694","0.8199"
"13568","810","1046","0.7159","0.6746","0.8381","0.5276"
"13569","810","1101","0.6098","0.8991","0.5394","0.6733"
"13570","810","1118","0.6337","0.8590","0.9477","0.9175"
"13571","810","1134","0.3973","0.7000","0.3938","0.8012"
"13572","810","1175","0.8844","0.7469","0.7631","0.7637"
"13573","810","1285","0.8615","0.9049","0.9435","0.9580"
"13574","810","1365","0.8760","0.8994","0.9716","0.9785"
"13575","810","1398","0.9614","0.9153","0.9072","0.9805"
"13576","810","1467","0.6068","0.8017","0.6563","0.4008"
"13577","810","1651","0.6710","0.8223","0.8863","0.6378"
"13578","810","1819","0.9300","0.9428","0.9703","0.7623"
"13579","810","1907","0.9753","0.9347","0.9289","0.9195"
"13580","810","1984","0.6135","0.6958","0.8908","0.8160"
"13581","811","816","0.6995","0.8698","0.6154","0.4907"
"13582","811","845","0.8154","0.7935","0.3956","0.7733"
"13583","811","846","0.8998","0.8368","0.9340","0.8335"
"13584","811","857","0.8927","0.4297","0.7323","0.7575"
"13585","811","1261","0.7193","0.8528","0.8372","0.8224"
"13586","811","1508","0.5471","0.7803","0.5061","0.4687"
"13587","811","1532","0.9585","0.7388","0.9312","0.8582"
"13588","811","1552","0.8870","0.9370","0.7349","0.9318"
"13589","811","1588","0.6619","0.5321","0.6568","0.7616"
"13590","811","1721","0.5111","0.4127","0.3908","0.4115"
"13591","812","819","0.6448","0.5645","0.6080","0.6930"
"13592","812","824","0.5243","0.2687","0.5974","0.3670"
"13593","812","831","0.9029","0.8967","0.6724","0.7415"
"13594","812","847","0.9743","0.9687","0.8109","0.9494"
"13595","812","1001","0.7748","0.9195","0.6689","0.8969"
"13596","812","1036","0.5809","0.6299","0.7893","0.8332"
"13597","812","1118","0.6977","0.7749","0.7624","0.8236"
"13598","812","1304","0.6255","0.3625","0.6142","0.5051"
"13599","812","1483","0.8569","0.9465","0.7677","0.6380"
"13600","812","1572","0.9052","0.7499","0.8072","0.7905"
"13601","812","1754","0.9370","0.7493","0.4797","0.9259"
"13602","813","820","0.8949","0.9676","0.8396","0.6979"
"13603","813","822","0.8368","0.3313","0.4300","0.5342"
"13604","813","827","0.6593","0.7403","0.7760","0.7298"
"13605","813","843","0.8516","0.7868","0.3511","0.6496"
"13606","813","945","0.7360","0.4438","0.7737","0.8956"
"13607","813","1025","0.7534","0.7795","0.8837","0.6829"
"13608","813","1058","0.4957","0.4446","0.6021","0.5624"
"13609","813","1250","0.6092","0.9417","0.3244","0.8903"
"13610","813","1254","0.6277","0.9436","0.9425","0.8125"
"13611","813","1508","0.9235","0.8965","0.8594","0.9479"
"13612","813","1638","0.8412","0.5806","0.7260","0.4290"
"13613","813","1873","0.8638","0.9822","0.8538","0.8849"
"13614","813","1889","0.6956","0.3185","0.7725","0.4791"
"13615","814","830","0.8405","0.4746","0.7482","0.6531"
"13616","814","1106","0.9644","0.6748","0.8596","0.9139"
"13617","814","1174","0.7273","0.6647","0.5942","0.7300"
"13618","814","1215","0.9180","0.8403","0.7933","0.6950"
"13619","814","1258","0.6500","0.5287","0.7680","0.5627"
"13620","814","1397","0.4497","0.5830","0.7236","0.6728"
"13621","814","1456","0.2350","0.6563","0.2560","0.6589"
"13622","814","1518","0.6718","0.3162","0.7338","0.8467"
"13623","814","1645","0.7063","0.8844","0.8468","0.8092"
"13624","814","1727","0.8680","0.8730","0.8484","0.9720"
"13625","814","1829","0.9728","0.9858","0.9759","0.9184"
"13626","814","1970","0.7743","0.3454","0.6029","0.4911"
"13627","815","829","0.7477","0.7968","0.4284","0.6885"
"13628","815","893","0.8405","0.8718","0.8161","0.5022"
"13629","815","970","0.8607","0.9281","0.9148","0.8881"
"13630","815","973","0.8942","0.8903","0.9751","0.9265"
"13631","815","1049","0.5264","0.8489","0.9624","0.5402"
"13632","815","1144","0.5891","0.8704","0.6329","0.7330"
"13633","815","1212","0.9653","0.9856","0.8696","0.9405"
"13634","815","1238","0.9324","0.7597","0.8363","0.7397"
"13635","815","1588","0.7627","0.5477","0.2490","0.2482"
"13636","815","1614","0.5984","0.4909","0.4358","0.4188"
"13637","815","1630","0.7234","0.8365","0.9397","0.6914"
"13638","815","1710","0.6987","0.8353","0.7782","0.9096"
"13639","815","1909","0.7164","0.8770","0.4760","0.8114"
"13640","815","1997","0.8779","0.3115","0.7880","0.9337"
"13641","816","825","0.7335","0.5206","0.9447","0.7428"
"13642","816","830","0.9201","0.7881","0.5909","0.7446"
"13643","816","1014","0.9224","0.7559","0.9717","0.9721"
"13644","816","1109","0.1278","0.5090","0.3539","0.2042"
"13645","816","1115","0.6683","0.9556","0.7664","0.8401"
"13646","816","1315","0.8128","0.4845","0.5334","0.7792"
"13647","816","1376","0.7689","0.8965","0.7489","0.7942"
"13648","816","1393","0.6288","0.8462","0.7046","0.6946"
"13649","816","1419","0.7298","0.7254","0.7696","0.8677"
"13650","816","1527","0.6640","0.9337","0.8586","0.6962"
"13651","816","1554","0.8476","0.9138","0.9075","0.7620"
"13652","816","1683","0.4400","0.6509","0.7346","0.6847"
"13653","816","1885","0.8562","0.7315","0.8235","0.9422"
"13654","816","1920","0.8212","0.9192","0.6991","0.8493"
"13655","817","820","0.8481","0.8989","0.6512","0.5800"
"13656","817","822","0.7554","0.8171","0.4939","0.8034"
"13657","817","832","0.2727","0.3099","0.4367","0.1138"
"13658","817","841","0.8233","0.3988","0.2226","0.3336"
"13659","817","842","0.7294","0.4975","0.4132","0.5370"
"13660","817","910","0.9588","0.9750","0.8243","0.8808"
"13661","817","968","0.4498","0.8219","0.2970","0.9192"
"13662","817","1051","0.5557","0.6648","0.6015","0.4479"
"13663","817","1147","0.8383","0.7133","0.9200","0.8664"
"13664","817","1388","0.9311","0.4956","0.6566","0.9497"
"13665","817","1422","0.8712","0.8151","0.9063","0.7563"
"13666","817","1471","0.9584","0.8830","0.9660","0.9652"
"13667","817","1613","0.5957","0.8898","0.7574","0.8595"
"13668","817","1629","0.7406","0.8871","0.9690","0.9152"
"13669","817","1694","0.4576","0.8430","0.7199","0.6365"
"13670","817","1708","0.7267","0.8286","0.9643","0.7050"
"13671","818","830","0.1397","0.0000","0.0000","0.3198"
"13672","818","908","0.3872","0.6956","0.8989","0.2645"
"13673","818","984","0.4785","0.3978","0.1778","0.1567"
"13674","818","1101","0.8722","0.5724","0.4990","0.5116"
"13675","818","1125","0.9104","0.5747","0.7422","0.5374"
"13676","818","1187","0.5217","0.8476","0.6913","0.3728"
"13677","818","1324","0.8539","0.4420","0.3056","0.2809"
"13678","818","1342","0.7113","0.6017","0.7797","0.8631"
"13679","818","1368","0.8398","0.8066","0.7270","0.2456"
"13680","818","1478","0.9078","0.9366","0.8120","0.7570"
"13681","818","1769","0.5523","0.8568","0.8939","0.6699"
"13682","818","1837","0.4831","0.7521","0.8433","0.8630"
"13683","819","829","0.8929","0.7159","0.9260","0.9784"
"13684","819","875","0.8438","0.6684","0.8767","0.8470"
"13685","819","1128","0.8871","0.9169","0.7637","0.8491"
"13686","819","1630","0.8000","0.6864","0.9146","0.6462"
"13687","819","1892","0.9362","0.9109","0.9252","0.9311"
"13688","819","1972","0.9455","0.9109","0.7638","0.9303"
"13689","820","822","0.8592","0.7817","0.9209","0.8541"
"13690","820","823","0.5296","0.8239","0.7753","0.8123"
"13691","820","834","0.7434","0.9592","0.9751","0.8990"
"13692","820","836","0.8443","0.8102","0.7228","0.8640"
"13693","820","839","0.7688","0.8985","0.9760","0.9012"
"13694","820","884","0.6284","0.7005","0.9328","0.7394"
"13695","820","961","0.9367","0.9499","0.9084","0.9168"
"13696","820","1016","0.9123","0.8358","0.9631","0.8694"
"13697","820","1270","0.8845","0.8688","0.7594","0.7228"
"13698","820","1439","0.7235","0.9166","0.9034","0.8422"
"13699","820","1519","0.2069","0.6368","0.1833","0.7957"
"13700","820","1657","0.6991","0.8263","0.8704","0.9557"
"13701","820","1763","0.3285","0.8832","0.5443","0.9027"
"13702","820","1778","0.8869","0.8406","0.7764","0.8450"
"13703","820","1892","0.8333","0.7759","0.8183","0.3940"
"13704","820","1927","0.9527","0.9309","0.9245","0.9657"
"13705","820","1943","0.9747","0.8264","0.6237","0.8502"
"13706","821","831","0.8280","0.2201","0.3287","0.7967"
"13707","821","837","0.8812","0.8752","0.7907","0.7736"
"13708","821","846","0.9026","0.9627","0.9817","0.9311"
"13709","821","876","0.7648","0.7579","0.9239","0.6182"
"13710","821","969","0.5993","0.5877","0.6454","0.8480"
"13711","821","1060","0.9762","0.9772","0.9729","0.9519"
"13712","821","1078","0.9121","0.6281","0.8136","0.6982"
"13713","821","1086","0.9341","0.9023","0.9711","0.9125"
"13714","821","1139","0.2073","0.3326","0.3052","0.4790"
"13715","821","1159","0.7041","0.8239","0.7884","0.6474"
"13716","821","1256","0.4094","0.6864","0.5993","0.7287"
"13717","821","1380","0.7813","0.8649","0.9056","0.9178"
"13718","821","1621","0.9183","0.7990","0.9326","0.9409"
"13719","821","1919","0.6776","0.9005","0.9160","0.8785"
"13720","822","830","0.9058","0.8748","0.5936","0.8924"
"13721","822","862","0.9850","0.9418","0.9673","0.9596"
"13722","822","868","0.6679","0.8921","0.7380","0.9508"
"13723","822","1200","0.9423","0.7442","0.9103","0.7003"
"13724","822","1233","0.7166","0.3340","0.8962","0.6829"
"13725","822","1315","0.9728","0.7240","0.7240","0.9418"
"13726","822","1447","0.9578","0.4124","0.8750","0.9318"
"13727","822","1511","0.8630","0.6191","0.7137","0.6535"
"13728","822","1547","0.7754","0.5319","0.5576","0.6841"
"13729","822","1818","0.8316","0.7428","0.8489","0.4938"
"13730","822","1911","0.5685","0.6442","0.4681","0.4680"
"13731","822","1930","0.9659","0.9429","0.9787","0.9077"
"13732","823","839","0.3683","0.5714","0.9721","0.7925"
"13733","823","841","0.8000","0.5170","0.4761","0.8211"
"13734","823","843","0.7381","0.5424","0.2331","0.6183"
"13735","823","845","0.6473","0.7125","0.8727","0.7391"
"13736","823","920","0.9146","0.8541","0.8152","0.8759"
"13737","823","1269","0.8625","0.8675","0.7249","0.8983"
"13738","823","1274","0.8147","0.5747","0.6319","0.7067"
"13739","823","1287","0.8495","0.9178","0.8907","0.6974"
"13740","823","1424","0.8675","0.1526","0.6932","0.9055"
"13741","823","1548","0.8078","0.7723","0.7695","0.9456"
"13742","823","1591","0.6740","0.2436","0.3696","0.7508"
"13743","823","1656","0.7294","0.7939","0.7855","0.7516"
"13744","823","1754","0.8774","0.4842","0.5052","0.5727"
"13745","823","1881","0.7473","0.7102","0.7091","0.7356"
"13746","823","1945","0.9446","0.9009","0.8253","0.8341"
"13747","823","1986","0.5551","0.8317","0.6768","0.8862"
"13748","824","826","0.7703","0.7104","0.7706","0.4530"
"13749","824","843","0.6934","0.8255","0.6036","0.7762"
"13750","824","986","0.6940","0.4886","0.2449","0.5643"
"13751","824","1130","0.6279","0.6732","0.6519","0.8442"
"13752","824","1176","0.6855","0.7678","0.4502","0.7823"
"13753","824","1398","0.9505","0.8709","0.8349","0.8533"
"13754","824","1419","0.8709","0.9110","0.8459","0.9295"
"13755","824","1832","0.9344","0.9590","0.8878","0.9635"
"13756","824","1848","0.9780","0.9304","0.9721","0.9776"
"13757","824","1868","0.5238","0.6844","0.7854","0.3982"
"13758","824","1918","0.7943","0.6394","0.3949","0.5793"
"13759","824","1929","0.8557","0.7698","0.8575","0.8736"
"13760","824","1999","0.9026","0.8137","0.8172","0.8791"
"13761","825","846","0.8881","0.3172","0.8626","0.8129"
"13762","825","865","0.8452","0.5840","0.7191","0.4773"
"13763","825","918","0.8868","0.6363","0.8315","0.8478"
"13764","825","992","0.9410","0.9155","0.8072","0.8355"
"13765","825","1019","0.8231","0.9243","0.8825","0.7245"
"13766","825","1275","0.8538","0.7282","0.5943","0.4653"
"13767","825","1341","0.7142","0.7759","0.9394","0.6504"
"13768","825","1470","0.7811","0.8430","0.7694","0.9037"
"13769","825","1628","0.8264","0.8621","0.8428","0.9295"
"13770","825","1639","0.9676","0.9594","0.9230","0.9566"
"13771","825","1749","0.9289","0.9578","0.8229","0.8840"
"13772","825","1888","0.9164","0.7943","0.9005","0.7994"
"13773","825","1912","0.7901","0.3494","0.2210","0.0000"
"13774","826","832","0.9796","0.9516","0.8679","0.9318"
"13775","826","847","0.8785","0.6926","0.9078","0.7305"
"13776","826","930","0.7078","0.9108","0.8411","0.8936"
"13777","826","936","0.8677","0.9420","0.7946","0.9137"
"13778","826","981","0.7348","0.7058","0.8162","0.8179"
"13779","826","1179","0.9374","0.9618","0.9825","0.9493"
"13780","826","1370","0.5645","0.2150","0.2943","0.6972"
"13781","826","1489","0.8787","0.9661","0.9263","0.8890"
"13782","826","1810","0.7993","0.9067","0.9244","0.9239"
"13783","826","1862","0.9463","0.8264","0.7559","0.5443"
"13784","826","1900","0.8304","0.8884","0.9539","0.7895"
"13785","827","836","0.8097","0.8370","0.7953","0.6577"
"13786","827","951","0.5261","0.8944","0.8768","0.9009"
"13787","827","967","0.6660","0.4973","0.8738","0.6014"
"13788","827","982","0.7903","0.8955","0.9497","0.6656"
"13789","827","1017","0.8561","0.7638","0.8134","0.9276"
"13790","827","1054","0.7724","0.4093","0.4850","0.4194"
"13791","827","1096","0.7962","0.9187","0.8210","0.8274"
"13792","827","1110","0.8841","0.7378","0.8510","0.7120"
"13793","827","1330","0.8560","0.9362","0.8969","0.9562"
"13794","827","1494","0.7978","0.5388","0.6315","0.8769"
"13795","827","1598","0.8612","0.9602","0.7787","0.9796"
"13796","827","1617","0.4214","0.6893","0.5632","0.8903"
"13797","827","1622","0.8846","0.8655","0.9659","0.9002"
"13798","827","1778","0.7409","0.9067","0.7992","0.7430"
"13799","827","1850","0.8732","0.9161","0.7357","0.4571"
"13800","827","1983","0.8926","0.9152","0.9882","0.9565"
"13801","828","833","0.6890","0.9077","0.8291","0.8562"
"13802","828","840","0.9140","0.5989","0.7304","0.6477"
"13803","828","842","0.7196","0.7894","0.6770","0.7048"
"13804","828","853","0.7460","0.7675","0.5871","0.5919"
"13805","828","899","0.7917","0.9417","0.9352","0.9580"
"13806","828","946","0.9679","0.9466","0.9421","0.6396"
"13807","828","1206","0.8024","0.8005","0.8861","0.9139"
"13808","828","1267","0.9155","0.8967","0.8135","0.9428"
"13809","828","1347","0.8555","0.9096","0.6033","0.6996"
"13810","828","1386","0.3587","0.5169","0.2787","0.4673"
"13811","828","1578","0.8117","0.8415","0.4326","0.8493"
"13812","828","1599","0.5208","0.5895","0.3966","0.6994"
"13813","828","1797","0.5066","0.1012","0.4350","0.3188"
"13814","828","1852","0.9144","0.6848","0.8797","0.8479"
"13815","828","1874","0.6301","0.4138","0.6079","0.6484"
"13816","828","1999","0.1537","0.4909","0.2224","0.2545"
"13817","829","830","0.7428","0.5493","0.5362","0.6120"
"13818","829","833","0.7441","0.3215","0.7521","0.6844"
"13819","829","836","0.7917","0.3764","0.5895","0.7207"
"13820","829","840","0.9044","0.8868","0.9021","0.9212"
"13821","829","841","0.7785","0.9431","0.9661","0.8766"
"13822","829","1171","0.7899","0.8438","0.7895","0.9411"
"13823","829","1263","0.7023","0.4982","0.4920","0.7195"
"13824","829","1431","0.8499","0.6252","0.8538","0.6485"
"13825","829","1489","0.4166","0.3372","0.5370","0.6734"
"13826","829","1536","0.8138","0.8519","0.9786","0.9037"
"13827","829","1556","0.3130","0.6726","0.5649","0.5196"
"13828","829","1568","0.9786","0.9472","0.9179","0.7159"
"13829","829","1591","0.5951","0.4460","0.2578","0.2930"
"13830","829","1609","0.9219","0.9233","0.6626","0.8031"
"13831","829","1612","0.8546","0.5049","0.4737","0.3662"
"13832","829","1703","0.9664","0.7425","0.9705","0.8529"
"13833","829","1723","0.9055","0.8948","0.8109","0.9492"
"13834","829","1916","0.5135","0.6599","0.6288","0.6115"
"13835","829","1918","0.9385","0.9441","0.8111","0.6673"
"13836","830","903","0.9434","0.7565","0.9495","0.9678"
"13837","830","1129","0.5333","0.8368","0.5593","0.2470"
"13838","830","1200","0.6859","0.7298","0.9208","0.8796"
"13839","830","1407","0.8711","0.8728","0.8582","0.8915"
"13840","830","1501","0.6711","0.6389","0.8810","0.5025"
"13841","830","1508","0.5442","0.8165","0.3586","0.3253"
"13842","830","1568","0.9118","0.9235","0.7885","0.5970"
"13843","830","1712","0.7570","0.7826","0.8152","0.8658"
"13844","830","1737","0.8915","0.6038","0.6784","0.6428"
"13845","830","1803","0.9436","0.8830","0.9683","0.8893"
"13846","830","1840","0.5457","0.2951","0.7423","0.8337"
"13847","830","1858","0.9059","0.5770","0.9294","0.8049"
"13848","830","1886","0.7219","0.7353","0.6533","0.5677"
"13849","831","837","0.8758","0.8980","0.9247","0.8522"
"13850","831","841","0.2343","0.4600","0.4840","0.4419"
"13851","831","843","0.6961","0.8784","0.4924","0.7161"
"13852","831","1097","0.0000","0.2371","0.4779","0.1109"
"13853","831","1115","0.9058","0.6813","0.7914","0.6965"
"13854","831","1117","0.5750","0.8867","0.5816","0.7295"
"13855","831","1577","0.8077","0.6753","0.4678","0.5795"
"13856","831","1578","0.8996","0.8601","0.8844","0.9010"
"13857","831","1623","0.8675","0.9224","0.8450","0.8560"
"13858","831","1720","0.9082","0.7455","0.7332","0.9242"
"13859","831","1767","0.8410","0.7994","0.8999","0.9189"
"13860","831","1793","0.9493","0.8737","0.9254","0.9128"
"13861","831","1835","0.8357","0.7809","0.7209","0.9501"
"13862","831","1925","0.8869","0.8992","0.9101","0.8594"
"13863","831","1929","0.7029","0.8049","0.9473","0.9327"
"13864","832","845","0.9904","0.9622","0.9946","0.9308"
"13865","832","951","0.6629","0.4370","0.4980","0.3864"
"13866","832","1138","0.6596","0.7423","0.9265","0.7882"
"13867","832","1165","0.7766","0.8519","0.9447","0.8046"
"13868","832","1333","0.5201","0.9467","0.8549","0.7987"
"13869","832","1336","0.5962","0.8462","0.9058","0.7336"
"13870","832","1350","0.8465","0.8051","0.8717","0.5989"
"13871","832","1356","0.1610","0.6617","0.5622","0.4147"
"13872","832","1473","0.8854","0.8111","0.7708","0.7382"
"13873","832","1478","0.8295","0.8455","0.8625","0.6305"
"13874","832","1871","0.9721","0.9626","0.9906","0.9481"
"13875","832","1897","0.9542","0.9316","0.9539","0.9715"
"13876","833","947","0.9008","0.7508","0.5630","0.4542"
"13877","833","1091","0.9578","0.9486","0.7721","0.6731"
"13878","833","1118","0.5023","0.4999","0.8037","0.6180"
"13879","833","1691","0.5524","0.8808","0.7026","0.8031"
"13880","834","845","0.9812","0.8814","0.9783","0.8753"
"13881","834","846","0.9427","0.9211","0.7445","0.9578"
"13882","834","1048","0.6399","0.5072","0.6007","0.7086"
"13883","834","1221","0.3034","0.4885","0.4466","0.8294"
"13884","834","1271","0.9617","0.9443","0.9646","0.8244"
"13885","834","1461","0.8528","0.8982","0.6990","0.8663"
"13886","834","1489","0.7167","0.7165","0.8028","0.6340"
"13887","834","1820","0.7929","0.9137","0.8687","0.8511"
"13888","834","1898","0.9420","0.9227","0.9284","0.9215"
"13889","834","1995","0.7961","0.8766","0.5415","0.5306"
"13890","835","1115","0.8174","0.7902","0.9541","0.6521"
"13891","835","1129","0.5139","0.2915","0.1151","0.2409"
"13892","835","1313","0.9259","0.8489","0.8200","0.8721"
"13893","835","1473","0.8570","0.6263","0.6569","0.8518"
"13894","835","1659","0.8696","0.6468","0.8989","0.7050"
"13895","836","845","0.9187","0.9308","0.9391","0.8488"
"13896","836","1045","0.7580","0.9016","0.8552","0.9239"
"13897","836","1085","0.9715","0.8595","0.9223","0.8408"
"13898","836","1214","0.7002","0.8949","0.8557","0.7330"
"13899","836","1241","0.6525","0.7921","0.6317","0.7219"
"13900","836","1329","0.7766","0.9164","0.5665","0.8147"
"13901","836","1331","0.9340","0.9305","0.8228","0.8964"
"13902","836","1430","0.6953","0.8685","0.5728","0.8179"
"13903","836","1602","0.4309","0.6424","0.8751","0.6640"
"13904","836","1695","0.7038","0.4364","0.4599","0.1693"
"13905","836","1789","0.5852","0.3584","0.4354","0.4038"
"13906","836","1984","0.8061","0.7953","0.8500","0.9417"
"13907","837","947","0.7780","0.5627","0.6001","0.4845"
"13908","837","1041","0.9839","0.9737","0.9059","0.9894"
"13909","837","1089","0.3992","0.6889","0.9055","0.1594"
"13910","837","1384","0.8317","0.8240","0.8861","0.8102"
